ID,x1,x2,x3,x4,y1,y2,y3,y4,choice
3246,5,3,3,6,2,3,4,4,2
3246,9,4,3,9,10,4,3,5,1
3246,10,7,10,5,9,6,3,8,4
3246,1,9,6,5,6,3,10,7,2
3246,5,3,1,3,1,5,7,6,2
3246,10,10,9,2,2,9,3,7,4
3246,7,5,5,1,2,1,1,1,3
3246,2,10,1,9,9,1,10,2,2
3247,5,1,3,7,3,1,6,8,4
3247,9,3,1,9,6,8,10,7,3
3247,4,8,5,2,8,10,3,8,1
3247,6,6,5,5,1,5,2,4,2
3247,8,5,4,7,3,8,8,8,1
3247,9,8,5,1,7,1,5,8,4
3247,6,9,1,5,10,5,5,2,3
3247,7,2,8,5,2,9,5,10,2
3248,2,2,1,2,9,3,10,6,4
3248,10,2,2,3,4,4,8,10,2
3248,4,10,5,5,6,10,10,4,2
3248,2,6,8,4,7,6,4,3,2
3248,6,6,7,9,7,9,1,8,3
3248,4,4,9,10,10,2,2,1,3
3248,1,3,2,8,1,5,6,1,2
3248,2,6,5,3,6,9,1,6,2
3249,5,1,9,3,7,3,5,7,2
3249,4,8,5,1,3,5,5,1,4
3249,6,1,9,6,5,4,4,6,2
3249,8,7,3,7,7,10,9,5,3
3249,8,8,4,5,5,8,1,4,4
3249,6,5,3,10,7,2,2,1,3
3249,6,7,10,1,7,3,9,3,4
3249,2,7,3,7,7,10,5,9,3
3250,9,3,3,1,6,7,4,7,1
3250,10,8,5,8,8,2,3,10,2
3250,6,5,6,7,5,7,6,5,4
3250,4,10,2,9,7,5,2,7,3
3250,4,9,6,9,8,3,1,4,2
3250,4,9,3,6,1,6,1,4,2
3250,1,5,7,3,2,9,6,10,2
3250,9,7,5,9,1,4,3,8,1
3251,2,2,6,4,3,1,6,7,3
3251,1,3,6,6,8,1,1,6,1
3251,3,3,5,5,2,9,10,8,3
3251,1,9,6,6,2,7,4,4,2
3251,6,6,5,2,2,9,1,1,2
3251,6,8,1,6,9,4,3,7,4
3251,1,9,5,1,4,5,4,4,4
3251,2,8,8,3,2,8,5,2,2
3252,3,10,8,8,3,4,10,3,4
3252,6,5,3,10,5,10,9,9,1
3252,9,7,4,6,10,2,5,10,3
3252,9,10,1,10,8,10,3,8,3
3252,3,2,10,9,3,7,1,6,2
3252,8,3,1,8,2,10,9,9,1
3252,3,5,6,3,5,7,7,6,1
3252,7,2,4,3,9,5,5,8,2
3253,7,5,5,1,7,5,6,9,3
3253,3,5,4,10,1,6,9,5,3
3253,4,10,5,3,6,4,7,6,2
3253,5,7,1,9,2,4,4,6,3
3253,9,1,2,9,3,8,6,6,2
3253,2,7,8,10,4,9,4,1,2
3253,7,7,5,4,10,5,10,10,4
3253,8,7,5,8,3,4,9,9,3
3254,2,9,6,6,2,10,3,4,1
3254,4,7,1,10,6,1,6,3,4
3254,6,6,5,3,4,9,2,5,3
3254,3,1,5,7,4,6,4,2,4
3254,8,8,10,8,9,8,4,2,4
3254,7,6,2,8,10,5,6,6,4
3254,4,1,3,1,1,7,2,3,3
3254,3,10,2,6,7,5,8,3,3
3255,1,6,4,4,1,6,10,6,1
3255,3,5,2,1,8,3,4,1,2
3255,1,6,10,7,9,5,2,8,3
3255,9,1,1,6,2,7,10,10,1
3255,7,10,7,5,7,3,1,8,3
3255,8,10,9,6,6,1,4,10,2
3255,2,4,10,10,7,4,6,6,3
3255,8,5,6,5,1,4,1,7,1
3256,7,6,10,3,4,4,8,1,4
3256,2,6,5,3,10,8,6,7,1
3256,1,6,2,3,2,7,6,10,2
3256,8,6,9,3,9,4,9,2,1
3256,2,6,4,7,5,1,9,4,2
3256,2,1,8,7,10,4,7,6,4
3256,9,3,6,6,9,8,7,1,2
3256,7,3,1,6,3,1,5,9,3
3257,4,9,5,5,10,2,9,4,1
3257,4,6,8,7,6,10,5,4,3
3257,10,7,6,1,4,6,3,5,4
3257,7,2,6,1,4,6,1,8,3
3257,8,8,5,4,8,7,9,6,2
3257,4,5,6,2,6,7,4,10,4
3257,9,9,8,7,2,4,9,7,3
3257,5,5,6,5,6,7,1,5,2
3258,5,2,4,4,9,3,4,4,4
3258,6,4,10,3,1,2,9,4,3
3258,10,3,1,2,10,1,6,3,1
3258,1,7,2,5,5,1,7,1,2
3258,10,9,5,10,9,10,9,10,1
3258,1,7,6,5,9,6,3,1,4
3258,9,3,9,10,8,5,7,4,3
3258,2,6,4,7,7,8,10,9,4
3259,5,8,9,7,9,5,7,2,4
3259,6,3,1,7,1,6,7,1,3
3259,8,6,4,8,9,4,4,3,2
3259,8,1,1,1,6,3,2,5,1
3259,10,2,8,3,2,3,1,7,1
3259,6,9,1,6,9,5,4,1,2
3259,1,6,7,2,9,5,1,10,3
3259,1,10,5,9,10,2,3,9,2
3260,3,4,2,9,5,6,4,4,4
3260,8,6,3,10,1,9,9,6,1
3260,7,3,7,8,1,4,3,10,1
3260,10,3,1,7,7,6,2,4,1
3260,5,2,3,1,10,7,4,7,3
3260,8,6,9,8,8,10,6,3,4
3260,7,7,3,8,1,4,2,8,1
3260,2,8,5,4,1,3,8,1,2
3261,7,6,10,2,10,4,1,10,4
3261,8,10,1,1,6,10,5,6,3
3261,7,5,7,7,10,10,10,5,4
3261,5,5,5,6,4,5,3,4,1
3261,10,9,4,6,2,2,9,3,2
3261,8,2,8,5,9,4,3,10,4
3261,6,1,9,6,1,1,5,8,1
3261,8,10,2,9,4,1,6,7,1
3262,10,4,3,9,6,1,10,2,3
3262,2,4,9,10,6,5,7,3,4
3262,7,9,6,7,7,10,2,3,4
3262,7,8,1,2,8,8,6,6,4
3262,7,8,5,3,2,7,5,10,1
3262,5,6,1,2,6,2,7,2,2
3262,10,4,3,3,10,4,1,4,1
3262,10,6,3,7,3,4,4,3,1
3263,8,8,9,6,4,5,10,7,2
3263,5,7,3,1,1,10,4,1,4
3263,3,6,8,1,8,9,2,10,3
3263,8,8,7,4,5,8,8,2,4
3263,3,3,2,2,8,1,2,6,3
3263,2,6,7,10,2,7,4,9,1
3263,7,1,8,10,1,3,3,6,2
3263,6,4,2,9,7,10,1,7,3
3264,4,5,7,1,8,10,7,8,3
3264,2,9,4,8,6,4,7,1,1
3264,7,4,2,2,9,1,1,5,2
3264,6,8,8,7,5,10,7,4,1
3264,4,10,1,2,6,2,3,7,2
3264,10,5,9,3,10,10,9,5,3
3264,6,5,3,6,4,2,10,1,2
3264,9,10,5,2,10,10,10,7,2
3265,8,7,5,8,6,2,4,7,3
3265,3,6,1,9,8,3,7,7,2
3265,8,7,7,9,2,3,9,1,1
3265,10,5,3,1,6,1,3,1,1
3265,2,4,6,7,10,2,3,3,2
3265,10,3,6,6,9,9,1,6,3
3265,3,7,3,8,2,3,4,9,2
3265,6,3,5,8,4,8,6,5,1
3266,4,3,6,3,3,6,9,6,3
3266,2,3,2,10,5,7,4,8,4
3266,8,10,5,1,5,2,8,9,2
3266,6,2,9,10,2,8,1,8,2
3266,9,10,6,4,10,1,7,3,1
3266,8,7,1,4,6,9,1,4,2
3266,9,7,4,1,7,9,8,10,4
3266,9,1,9,7,9,4,1,10,3
3267,9,4,1,4,8,6,4,2,4
3267,4,9,4,3,2,4,2,7,3
3267,10,1,4,2,10,8,3,6,3
3267,9,5,6,9,1,6,5,4,1
3267,6,3,8,5,7,1,4,2,2
3267,10,3,9,9,1,5,10,8,1
3267,10,8,1,3,9,2,3,3,2
3267,10,2,3,1,1,10,10,8,1
3268,9,3,2,2,7,7,2,2,1
3268,1,9,5,8,10,3,6,10,2
3268,6,1,8,4,10,2,5,3,3
3268,9,10,1,10,7,7,5,9,2
3268,5,5,7,5,3,9,8,8,1
3268,8,2,7,4,3,2,9,2,2
3268,2,1,9,2,4,4,7,2,3
3268,7,5,7,6,5,4,3,10,1
3269,3,6,8,9,7,8,1,9,3
3269,1,3,7,8,4,1,4,5,2
3269,1,10,10,9,4,6,10,1,4
3269,6,1,10,7,4,8,9,3,4
3269,5,9,1,7,5,5,4,3,3
3269,8,5,6,2,2,9,8,2,1
3269,5,2,8,6,4,5,1,4,2
3269,5,8,6,10,7,1,6,5,2
3270,8,5,2,7,2,10,1,1,2
3270,4,4,3,3,5,3,8,8,2
3270,8,1,10,2,4,6,1,7,3
3270,5,8,1,8,9,3,3,3,2
3270,6,10,2,1,2,10,1,6,2
3270,5,7,8,9,2,5,6,1,3
3270,6,7,5,10,5,7,2,10,3
3270,6,6,1,3,10,5,1,6,1
3271,10,2,3,5,6,4,7,2,1
3271,9,9,1,1,8,2,8,1,2
3271,1,4,7,8,6,1,6,5,4
3271,8,1,8,8,10,5,3,10,4
3271,4,7,2,8,1,3,4,10,4
3271,2,4,1,8,8,9,7,8,4
3271,5,7,6,8,10,3,6,4,1
3271,6,3,8,3,9,2,8,5,1
3272,8,4,7,9,7,8,6,1,3
3272,4,2,1,4,2,4,6,10,1
3272,2,2,7,1,6,9,3,6,1
3272,4,3,8,7,9,2,7,8,2
3272,3,5,4,3,1,8,2,10,4
3272,7,9,10,4,8,8,1,1,3
3272,3,7,5,9,10,8,5,8,3
3272,6,3,2,10,7,7,9,10,2
3273,4,10,5,2,1,2,1,1,2
3273,8,7,7,3,1,1,6,2,2
3273,9,8,10,3,6,1,5,7,2
3273,10,2,4,8,4,3,5,6,2
3273,10,2,2,3,7,10,1,7,3
3273,9,9,2,9,1,1,3,9,1
3273,2,7,10,7,7,3,8,8,2
3273,9,9,7,1,1,3,9,4,1
3274,10,10,6,3,3,5,8,7,4
3274,3,2,7,9,5,10,7,2,2
3274,6,9,10,8,7,10,8,1,1
3274,10,8,4,4,1,3,1,9,4
3274,6,6,1,5,2,8,2,2,2
3274,6,6,1,5,10,7,5,6,1
3274,10,8,4,5,9,8,1,9,4
3274,3,9,3,7,9,2,5,5,1
3275,10,8,10,5,6,8,2,7,3
3275,5,7,2,4,3,4,10,9,2
3275,7,9,4,10,6,8,9,1,4
3275,3,6,9,9,7,2,4,2,3
3275,2,10,5,10,4,8,9,4,1
3275,1,7,7,6,1,1,10,1,1
3275,1,3,7,5,8,9,6,2,1
3275,5,6,4,4,9,10,5,9,4
3276,5,1,4,6,1,7,3,1,4
3276,5,6,9,7,3,8,9,2,1
3276,4,10,1,6,6,2,3,6,2
3276,6,1,2,2,4,4,6,7,1
3276,10,1,2,8,7,6,1,10,3
3276,3,10,8,7,2,6,10,2,4
3276,4,6,4,2,3,5,2,4,3
3276,6,10,3,6,10,10,6,8,2
3277,6,10,4,7,9,9,1,1,3
3277,6,5,8,3,3,7,5,6,3
3277,10,3,4,5,7,3,9,8,2
3277,5,2,4,9,7,6,5,1,2
3277,4,9,9,7,4,3,6,1,4
3277,6,6,10,10,5,4,2,7,2
3277,8,8,1,9,7,3,8,2,3
3277,3,9,5,6,3,2,2,9,3
3278,3,1,1,5,8,10,1,5,3
3278,7,7,5,6,8,10,2,1,4
3278,3,4,5,3,1,8,6,3,1
3278,4,9,7,8,3,6,9,4,3
3278,3,2,5,6,6,8,6,1,3
3278,3,6,10,2,4,2,9,1,3
3278,1,8,8,7,8,8,2,7,3
3278,5,2,1,6,9,3,10,9,2
3279,5,1,4,9,5,7,2,5,3
3279,3,5,8,10,4,9,7,7,1
3279,1,1,10,8,5,6,8,2,1
3279,2,4,2,6,1,7,10,4,1
3279,9,7,4,3,6,7,2,5,3
3279,4,8,9,3,6,4,2,5,4
3279,7,5,4,3,10,6,1,10,3
3279,5,10,5,6,9,7,3,9,3
3280,7,3,7,7,5,8,3,3,2
3280,3,9,9,1,8,6,9,1,4
3280,4,3,8,3,2,6,3,8,3
3280,6,5,4,8,8,6,5,5,4
3280,9,9,5,5,10,9,9,3,3
3280,5,3,4,8,9,7,10,1,3
3280,4,8,7,1,4,9,10,6,1
3280,6,2,2,6,1,2,8,3,1
3281,9,2,9,9,9,3,5,5,2
3281,4,2,3,7,9,6,5,3,4
3281,10,8,9,8,6,8,6,8,1
3281,2,9,5,10,5,9,6,10,1
3281,8,10,7,2,8,10,1,10,3
3281,6,8,5,1,3,8,6,5,1
3281,3,9,7,1,1,1,7,4,2
3281,6,7,8,4,6,7,5,8,3
3282,2,9,3,5,10,5,5,7,2
3282,9,2,7,5,9,5,4,1,4
3282,6,2,3,7,10,2,10,4,2
3282,2,2,9,4,9,1,2,2,3
3282,6,8,6,3,5,4,4,10,4
3282,9,6,3,4,2,10,1,2,1
3282,10,4,6,6,7,3,9,6,2
3282,7,5,8,9,1,10,7,8,1
3283,5,4,10,10,3,9,9,5,1
3283,6,9,2,4,1,8,7,10,4
3283,3,8,1,3,4,9,5,4,3
3283,7,9,7,4,2,10,1,2,2
3283,5,5,4,1,1,9,9,2,3
3283,9,9,3,7,4,3,5,3,3
3283,5,10,1,8,6,1,10,8,3
3283,3,1,7,8,1,10,9,9,2
3284,1,7,4,7,4,10,10,10,1
3284,1,6,10,7,4,3,5,2,4
3284,3,9,10,8,6,10,6,1,4
3284,6,6,9,6,4,1,6,6,2
3284,3,2,5,8,5,4,2,6,3
3284,8,6,1,3,10,4,5,2,4
3284,4,8,5,3,8,8,9,9,1
3284,8,4,3,2,9,2,9,4,2
3285,3,3,10,5,10,3,5,6,1
3285,2,4,10,6,8,7,3,4,1
3285,3,4,1,10,6,10,4,6,3
3285,10,8,6,6,1,2,6,5,1
3285,2,7,3,3,3,6,9,3,3
3285,4,5,2,10,5,5,2,7,3
3285,2,8,7,6,1,7,3,1,4
3285,6,5,5,10,5,2,4,8,2
3286,10,7,8,7,2,1,4,6,2
3286,7,3,6,4,5,2,5,8,2
3286,10,5,6,1,3,1,7,1,4
3286,3,8,8,6,10,5,7,2,1
3286,9,1,5,5,4,9,10,6,1
3286,5,1,4,4,5,6,3,3,2
3286,6,10,4,8,4,7,7,5,3
3286,3,9,3,8,2,2,10,10,4
3287,1,10,9,2,9,4,1,7,1
3287,7,9,1,2,3,8,5,5,3
3287,2,9,8,1,9,7,10,4,1
3287,10,7,10,6,5,3,3,3,1
3287,5,1,9,1,1,8,4,6,3
3287,9,10,8,9,5,2,9,5,3
3287,4,4,5,7,3,8,9,5,3
3287,8,1,5,5,3,9,9,3,3
3288,2,8,1,8,7,5,2,3,3
3288,3,5,5,9,9,1,7,2,2
3288,2,9,7,6,4,7,6,4,1
3288,1,2,10,5,2,10,3,10,1
3288,1,3,1,2,8,7,3,8,3
3288,3,3,2,2,6,4,5,8,3
3288,6,5,8,2,10,9,3,2,4
3288,4,2,9,8,4,6,5,8,2
3289,7,1,6,7,7,7,5,2,4
3289,4,7,9,2,8,4,1,3,4
3289,9,10,3,1,4,9,4,4,4
3289,8,4,4,4,6,6,6,10,2
3289,10,4,5,8,6,4,9,8,2
3289,8,9,3,10,10,8,6,3,2
3289,9,2,1,6,3,4,4,3,1
3289,10,4,2,3,10,5,5,2,4
3290,8,10,7,5,8,8,2,3,4
3290,7,4,6,9,4,10,9,4,1
3290,3,3,5,7,4,7,7,4,1
3290,5,4,1,8,2,9,3,7,3
3290,6,2,4,5,1,4,10,2,4
3290,2,1,8,9,6,8,9,3,4
3290,2,2,8,9,4,5,6,10,1
3290,9,6,4,10,5,3,1,8,4
3291,7,8,2,6,9,5,5,4,2
3291,7,9,10,6,1,4,8,10,3
3291,8,10,4,3,5,7,1,2,2
3291,9,6,7,2,9,1,1,4,1
3291,6,8,7,9,9,4,4,3,4
3291,2,2,2,1,6,5,4,1,3
3291,7,6,4,7,6,3,7,6,4
3291,9,10,1,9,2,9,1,3,1
3292,2,6,4,4,1,10,4,4,1
3292,1,7,9,2,7,1,2,1,4
3292,8,8,4,5,3,10,4,4,3
3292,7,8,8,7,2,4,9,4,1
3292,1,6,3,8,3,9,5,8,1
3292,3,1,9,5,5,7,3,6,2
3292,8,5,1,5,5,3,4,5,3
3292,3,10,2,4,5,10,8,3,4
3293,1,7,3,8,10,2,7,2,2
3293,5,10,1,7,6,10,6,1,4
3293,9,2,5,4,4,9,5,4,1
3293,3,6,2,2,10,8,1,3,2
3293,7,7,7,4,2,4,6,5,1
3293,10,10,6,8,3,7,2,1,1
3293,2,6,3,7,6,9,5,6,3
3293,7,6,4,3,9,8,6,8,3
3294,6,2,2,2,10,3,2,9,1
3294,9,2,1,7,6,1,9,7,1
3294,10,8,9,9,8,10,7,1,4
3294,6,5,8,7,9,6,10,6,3
3294,7,2,8,4,7,5,2,8,3
3294,7,9,4,5,1,3,4,6,2
3294,8,8,4,1,7,10,4,7,4
3294,5,6,2,7,8,2,4,7,4
3295,9,3,1,2,8,3,10,9,3
3295,2,5,4,4,3,2,5,5,1
3295,10,2,2,10,2,6,8,9,3
3295,2,1,8,1,1,3,4,3,2
3295,7,7,5,3,5,5,6,5,4
3295,2,7,4,8,7,5,5,2,1
3295,1,9,1,10,1,5,9,6,3
3295,5,1,6,8,5,7,2,7,2
3296,5,5,9,5,7,4,2,1,2
3296,1,6,8,4,1,6,9,9,1
3296,5,3,5,10,4,6,1,10,2
3296,7,9,1,5,10,2,3,8,1
3296,9,5,3,4,5,2,5,6,1
3296,8,2,3,8,5,9,7,8,1
3296,3,5,4,9,6,3,6,6,1
3296,4,1,4,3,6,8,7,8,1
3297,9,8,2,2,8,9,1,2,3
3297,7,2,3,2,2,6,7,4,4
3297,8,3,2,10,8,3,2,1,4
3297,3,9,5,7,1,6,5,2,2
3297,5,7,9,1,5,9,8,7,1
3297,5,7,5,3,5,9,3,6,3
3297,2,6,1,6,8,5,10,10,2
3297,8,7,2,3,9,5,9,8,2
3298,1,5,4,6,5,6,4,4,4
3298,2,10,5,9,1,2,7,3,2
3298,1,6,10,7,1,4,10,9,2
3298,7,5,5,2,9,8,10,6,1
3298,9,4,3,5,8,10,3,2,3
3298,9,9,1,1,1,5,4,1,1
3298,3,6,1,2,7,1,7,10,2
3298,2,4,10,8,1,5,2,4,3
3299,6,7,2,3,5,10,4,10,2
3299,4,6,2,9,8,6,7,5,4
3299,5,5,7,5,8,1,10,4,2
3299,3,7,8,1,7,1,5,3,2
3299,9,2,2,3,7,5,10,6,1
3299,3,5,3,6,10,7,7,3,1
3299,7,2,2,5,4,9,10,4,1
3299,7,10,5,10,6,10,8,6,2
3300,7,2,7,3,5,6,6,10,2
3300,10,9,7,5,4,8,9,2,3
3300,8,3,2,5,4,4,6,6,2
3300,4,2,3,4,3,9,2,8,4
3300,10,9,5,8,5,10,2,7,3
3300,6,8,7,3,9,6,9,9,4
3300,9,7,3,1,5,5,5,1,4
3300,9,7,8,10,6,2,8,5,1
3301,10,2,7,2,5,6,7,6,1
3301,1,9,7,2,10,3,9,6,2
3301,9,8,9,5,8,1,5,8,2
3301,7,4,3,2,5,4,2,9,1
3301,1,4,4,8,4,2,3,6,3
3301,2,4,7,3,9,1,1,6,3
3301,4,8,5,3,10,4,9,9,2
3301,2,8,6,1,3,7,10,1,4
3302,3,6,2,10,5,1,6,5,4
3302,10,8,1,3,8,10,4,10,1
3302,4,7,8,10,3,3,6,10,3
3302,2,6,7,8,3,10,5,8,2
3302,8,9,8,3,9,7,3,7,2
3302,10,6,10,8,7,4,4,7,2
3302,6,4,5,6,1,2,6,8,4
3302,10,1,6,3,10,9,5,7,2
3303,3,8,2,10,8,7,3,10,1
3303,7,6,9,10,10,10,2,8,2
3303,7,8,1,2,6,4,3,8,2
3303,7,4,8,4,5,5,1,1,3
3303,7,4,6,3,7,3,8,6,1
3303,3,5,8,10,3,1,7,8,4
3303,5,2,10,3,3,9,8,4,4
3303,4,9,7,8,1,4,3,2,1
3304,6,9,9,7,5,2,1,7,2
3304,8,10,7,6,8,8,9,7,3
3304,1,7,5,2,2,8,6,4,2
3304,1,2,3,2,10,4,6,10,4
3304,8,6,1,4,10,3,1,2,1
3304,9,8,2,8,5,1,6,10,2
3304,1,6,3,3,6,2,2,4,2
3304,1,4,7,8,4,7,9,7,3
3305,9,4,8,10,3,9,6,5,4
3305,7,9,2,6,9,3,2,9,3
3305,10,9,9,3,9,1,10,2,3
3305,10,2,6,8,1,7,7,9,1
3305,4,10,10,7,8,6,7,9,1
3305,2,7,9,10,3,8,4,8,1
3305,4,9,4,2,4,8,1,4,2
3305,10,7,4,7,9,1,4,10,1
3306,8,10,10,1,3,7,4,7,1
3306,6,4,10,8,9,8,6,7,3
3306,5,8,3,1,3,9,10,10,1
3306,10,10,3,6,6,1,1,1,3
3306,2,8,5,9,5,5,6,4,4
3306,7,8,1,6,6,10,6,7,3
3306,8,3,7,4,2,7,9,5,1
3306,5,6,1,4,4,4,10,10,1
3307,9,3,1,8,7,4,4,7,1
3307,1,7,5,2,10,10,8,1,2
3307,8,8,2,9,10,10,4,1,2
3307,9,4,9,2,8,10,2,7,1
3307,10,6,1,7,1,6,9,1,1
3307,3,4,3,6,4,4,2,8,4
3307,1,8,4,6,1,3,4,3,2
3307,1,2,6,9,8,3,6,2,4
3308,6,6,5,10,9,5,9,5,1
3308,3,10,3,3,4,8,9,6,3
3308,9,1,2,7,5,7,5,5,2
3308,3,2,6,8,4,1,5,4,2
3308,5,7,2,7,1,6,10,3,1
3308,9,9,7,4,6,9,3,4,4
3308,6,7,5,8,2,1,9,3,1
3308,6,6,8,9,5,4,5,6,3
3309,9,9,7,7,8,7,9,10,4
3309,8,9,9,6,1,10,8,4,2
3309,5,10,10,6,9,10,1,5,2
3309,5,6,10,1,1,1,8,7,3
3309,9,7,7,2,9,5,4,4,1
3309,2,10,10,6,1,3,4,4,3
3309,1,6,6,10,7,10,5,3,2
3309,3,8,8,4,4,6,6,1,3
3310,10,6,2,1,8,3,1,5,1
3310,2,8,2,10,3,4,1,9,4
3310,6,8,3,7,7,4,1,7,1
3310,10,9,5,7,2,7,4,7,2
3310,1,8,4,3,5,7,1,10,2
3310,8,6,3,8,7,3,3,9,4
3310,9,1,10,6,6,2,9,6,2
3310,8,8,2,1,1,1,10,5,3
3311,3,4,5,5,5,4,10,9,3
3311,5,3,4,5,1,3,1,3,3
3311,5,8,10,8,8,4,3,7,4
3311,9,10,1,9,7,2,7,9,4
3311,5,7,4,4,7,1,1,10,3
3311,7,8,6,7,1,9,10,10,1
3311,3,1,5,2,6,6,2,5,3
3311,7,9,5,8,4,8,6,10,4
3312,8,8,9,8,8,2,4,9,4
3312,9,4,8,8,4,5,1,6,2
3312,6,8,8,5,7,10,1,10,3
3312,8,8,9,10,3,5,3,7,2
3312,4,5,10,1,9,1,7,7,3
3312,1,4,10,7,5,4,8,5,1
3312,3,2,8,9,6,1,3,8,4
3312,9,10,2,5,8,1,8,10,2
3313,1,1,7,4,9,2,3,7,4
3313,1,10,3,6,10,4,7,7,2
3313,7,4,10,8,2,5,9,2,4
3313,4,10,1,3,5,9,3,9,2
3313,2,1,1,4,3,3,5,4,3
3313,7,4,1,5,1,3,8,9,1
3313,3,2,9,8,4,9,1,7,3
3313,8,7,7,2,4,7,2,5,3
3314,3,7,7,5,9,10,5,10,3
3314,7,8,1,6,10,8,4,5,3
3314,7,4,1,8,8,6,5,1,4
3314,3,8,10,1,8,9,4,3,3
3314,3,6,6,6,6,9,5,6,1
3314,7,3,3,10,6,9,2,7,3
3314,8,7,9,9,9,5,1,4,3
3314,6,10,3,4,3,10,4,7,1
3315,7,4,3,2,10,2,6,10,2
3315,5,3,7,10,7,2,4,5,4
3315,10,2,6,9,8,6,7,8,2
3315,10,9,9,6,5,8,4,5,4
3315,4,10,8,4,2,1,10,4,2
3315,9,3,2,7,3,6,10,1,1
3315,7,4,1,10,10,5,9,10,4
3315,2,4,2,10,8,4,7,3,4
3316,1,2,7,3,10,6,5,10,3
3316,4,5,4,9,3,4,8,7,1
3316,4,3,10,8,4,10,9,2,2
3316,1,8,6,2,7,9,5,8,4
3316,10,5,5,8,3,9,7,2,3
3316,10,2,1,9,10,4,8,4,3
3316,8,7,9,1,8,2,8,8,4
3316,5,8,1,7,6,2,6,4,3
3317,10,8,9,8,6,4,9,1,4
3317,1,5,4,3,6,9,10,7,3
3317,7,4,4,6,7,2,3,1,2
3317,3,1,8,1,9,8,4,9,3
3317,6,1,4,9,8,7,8,9,2
3317,2,5,5,5,10,5,10,7,1
3317,9,10,7,6,1,6,7,8,4
3317,2,5,4,8,4,1,3,3,1
3318,8,7,8,3,7,1,4,3,4
3318,2,1,1,7,4,5,8,1,4
3318,10,2,1,5,8,9,6,4,1
3318,5,7,2,6,8,5,4,5,3
3318,9,8,8,1,5,1,6,8,2
3318,2,5,7,6,3,10,7,4,4
3318,1,9,2,2,5,3,6,2,2
3318,9,1,8,6,5,7,8,5,1
3319,3,3,2,6,8,4,3,6,2
3319,2,3,7,3,1,2,3,7,3
3319,10,9,7,8,1,6,3,2,1
3319,8,4,7,10,6,7,7,3,2
3319,5,10,7,8,4,1,4,7,1
3319,5,1,5,7,10,4,5,6,1
3319,7,10,9,10,4,3,2,5,3
3319,4,1,4,3,7,8,1,2,3
3320,7,8,10,6,2,5,2,7,4
3320,7,6,10,5,9,8,6,10,1
3320,6,7,6,9,5,8,9,1,3
3320,4,8,9,1,9,8,8,1,3
3320,10,1,9,7,1,10,4,6,3
3320,8,9,1,5,8,3,8,9,3
3320,2,9,4,5,7,8,9,10,2
3320,7,10,9,10,9,4,10,4,3
3321,7,8,5,1,2,6,10,3,1
3321,9,7,1,5,1,8,5,9,3
3321,6,7,1,8,8,8,5,10,3
3321,10,3,8,6,3,6,4,10,2
3321,9,2,6,1,5,5,1,2,2
3321,6,6,6,1,9,7,4,3,4
3321,9,9,9,7,7,4,3,10,2
3321,10,7,1,8,1,10,6,9,1
3322,2,5,8,4,5,7,5,10,3
3322,2,4,4,4,3,10,5,5,2
3322,6,2,10,1,10,9,7,3,3
3322,6,4,5,6,4,8,3,7,4
3322,8,5,1,1,4,4,2,9,4
3322,6,9,9,5,5,8,7,5,2
3322,5,7,8,8,6,1,7,5,3
3322,5,3,6,8,5,8,1,1,4
3323,7,6,5,3,2,5,1,5,1
3323,7,10,4,9,9,5,8,10,2
3323,7,1,1,8,3,1,8,10,2
3323,1,7,6,10,3,2,8,7,4
3323,4,4,9,2,1,10,9,3,3
3323,3,1,1,8,2,3,10,5,4
3323,6,4,7,3,8,1,4,9,2
3323,10,7,7,5,10,5,3,1,1
3324,10,10,9,5,2,1,9,6,1
3324,4,7,3,3,10,4,6,5,4
3324,5,5,4,7,4,7,3,5,4
3324,2,7,3,10,9,9,6,5,4
3324,3,8,2,10,7,10,2,5,2
3324,7,6,2,8,6,6,10,1,4
3324,3,9,9,8,4,3,10,7,2
3324,5,3,3,5,9,8,7,4,2
3325,8,8,6,5,9,7,7,8,2
3325,7,7,7,8,10,5,7,1,4
3325,7,6,3,8,4,7,9,5,3
3325,8,5,4,2,6,4,1,3,3
3325,1,2,6,5,4,7,10,7,3
3325,2,3,6,3,6,5,10,8,2
3325,8,10,6,3,8,1,9,8,2
3325,4,8,2,6,3,7,6,4,2
3326,4,4,6,4,8,5,8,10,3
3326,5,10,8,2,3,2,9,5,3
3326,7,3,10,2,9,6,4,2,4
3326,2,5,5,5,9,9,1,6,3
3326,9,1,5,2,6,9,6,3,2
3326,7,1,7,9,3,1,10,4,4
3326,6,6,7,1,8,4,4,3,4
3326,2,3,7,2,2,1,6,4,4
3327,1,8,2,5,9,1,9,8,2
3327,1,8,7,7,5,7,10,1,1
3327,8,10,3,6,9,10,3,4,3
3327,7,8,5,8,4,1,1,2,4
3327,9,2,3,6,7,1,4,9,2
3327,6,3,10,4,2,2,8,2,4
3327,9,8,7,9,3,6,2,5,1
3327,2,6,7,3,3,4,4,9,1
3328,10,4,5,3,3,7,1,9,3
3328,1,6,4,1,6,3,3,3,2
3328,2,9,5,4,9,5,3,7,3
3328,6,8,2,6,2,2,5,10,2
3328,7,5,4,7,8,2,10,7,3
3328,5,5,7,3,10,5,7,10,4
3328,2,9,1,2,7,10,6,1,4
3328,7,3,1,1,5,8,8,8,1
3329,8,2,2,3,3,10,5,5,3
